412,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,316,317,318,317,317,317,317,317,317,317,318,319,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,414,413,413,414,415
444,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,316,317,317,318,317,318,318,318,318,318,318,319,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,446,445,445,446,447
476,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,348,349,349,350,349,350,350,350,350,350,350,351,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,478,477,477,478,479
508,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,380,381,381,382,381,382,382,382,287,317,317,319,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,510,509,509,510,511
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,412,413,414,413,414,413,414,413,319,349,349,351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,444,445,446,445,446,445,446,445,380,381,382,383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,476,477,478,477,478,477,478,477,412,413,414,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,508,509,510,509,510,509,510,509,444,445,446,447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,476,477,478,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,508,509,510,511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
